h,bf,tw,tf,fy,T,L,di,Pi
600,300,15.5,30,440,1000,4400,12.8,178.0665836
600,300,15.5,30,440,1000,4400,13,176.1572503
600,300,15.5,30,440,1000,4400,13.2,174.3282945
600,300,15.5,30,440,1000,4400,13.4,172.5358842
600,300,15.5,30,440,1000,4400,13.6,170.766545
600,300,15.5,30,440,1000,4400,13.8,169.0425113
600,300,15.5,30,440,1000,4400,14,167.3522472
600,300,15.5,30,440,1000,4400,14.2,165.7189138
600,300,15.5,30,440,1000,4400,14.4,164.1435466
600,300,15.5,30,440,1000,4400,14.6,162.6066169
600,300,15.5,30,440,1000,4400,14.8,161.1266219
600,300,15.5,30,440,1000,4400,15,159.685
600,300,15.5,30,355,800,2500,0,0
600,300,15.5,30,355,800,2500,0.2,41.19506915
600,300,15.5,30,355,800,2500,0.4,82.39161904
600,300,15.5,30,355,800,2500,0.6,123.5885197
600,300,15.5,30,355,800,2500,0.8,164.7856291
600,300,15.5,30,355,800,2500,1,205.9822958
600,300,15.5,30,355,800,2500,1.2,247.1775011
600,300,15.5,30,355,800,2500,1.4,288.3717065
600,300,15.5,30,355,800,2500,1.6,329.5643731
600,300,15.5,30,355,800,2500,1.8,370.7541171
600,300,15.5,30,355,800,2500,2,411.9258684
600,300,15.5,30,355,800,2500,2.2,453.0412017
600,300,15.5,30,355,800,2500,2.4,486.0281305
600,300,15.5,30,355,800,2500,2.6,511.4311778
600,300,15.5,30,355,800,2500,2.8,521.5331778
600,300,15.5,30,355,800,2500,3,530.8596987
600,300,15.5,30,355,800,2500,3.2,539.8757611
600,300,15.5,30,355,800,2500,3.4,548.8097611
600,300,15.5,30,355,800,2500,3.6,557.6965114
600,300,15.5,30,355,800,2500,3.8,566.556772
600,300,15.5,30,355,800,2500,4,575.386772
600,300,15.5,30,355,800,2500,4.2,584.1968004
600,300,15.5,30,355,800,2500,4.4,592.9956227
600,300,15.5,30,355,800,2500,4.6,601.7816227
600,300,15.5,30,355,800,2500,4.8,610.5569063
600,300,15.5,30,355,800,2500,5,619.305942
600,300,15.5,30,355,800,2500,5.2,627.9806087
600,300,15.5,30,355,800,2500,5.4,636.4341274
600,300,15.5,30,355,800,2500,5.6,644.6581942
600,300,15.5,30,355,800,2500,5.8,651.4303713
600,300,15.5,30,355,800,2500,6,657.1078592
600,300,15.5,30,355,800,2500,6.2,662.4085649
600,300,15.5,30,355,800,2500,6.4,667.5555592
600,300,15.5,30,355,800,2500,6.6,672.5148925
600,300,15.5,30,355,800,2500,6.8,677.2518275
600,300,15.5,30,355,800,2500,7,681.7864701
600,300,15.5,30,355,800,2500,7.2,685.8938035
600,300,15.5,30,355,800,2500,7.4,689.7943845
600,300,15.5,30,355,800,2500,7.6,693.5098871
600,300,15.5,30,355,800,2500,7.8,696.8758871
600,300,15.5,30,355,800,2500,8,700.0269393
600,300,15.5,30,355,800,2500,8.2,702.9884408
600,300,15.5,30,355,800,2500,8.4,705.6324408
600,300,15.5,30,355,800,2500,8.6,708.0939027
600,300,15.5,30,355,800,2500,8.8,710.3933635
600,300,15.5,30,355,800,2500,9,712.4066901
600,300,15.5,30,355,800,2500,9.2,714.2713869
600,300,15.5,30,355,800,2500,9.4,716.0037539
600,300,15.5,30,355,800,2500,9.6,717.4964205
600,300,15.5,30,355,800,2500,9.8,718.8605655
600,300,15.5,30,355,800,2500,10,720.1106119
600,300,15.5,30,355,800,2500,10.2,721.1586119
600,300,15.5,30,355,800,2500,10.4,722.0959699
600,300,15.5,30,355,800,2500,10.6,722.9349158
600,300,15.5,30,355,800,2500,10.8,723.596918
600,300,15.5,30,355,800,2500,11,724.1650423
600,300,15.5,30,355,800,2500,11.2,724.6494007
600,300,15.5,30,355,800,2500,11.4,724.9794007
600,300,15.5,30,355,800,2500,11.6,725.2315426
600,300,15.5,30,355,800,2500,11.8,725.4141746
600,300,15.5,30,355,800,2500,12,725.4681745
600,300,15.5,30,355,800,2500,12.2,725.4484146
600,300,15.5,30,355,800,2500,12.4,725.3613215
600,300,15.5,30,355,800,2500,12.6,725.1286549
600,300,15.5,30,355,800,2500,12.8,724.7976412
600,300,15.5,30,355,800,2500,13,724.3756879
600,300,15.5,30,355,800,2500,13.2,723.7410213
600,300,15.5,30,355,800,2500,13.4,722.9338765
600,300,15.5,30,355,800,2500,13.6,721.9772213
600,300,15.5,30,355,800,2500,13.8,720.8072174
600,300,15.5,30,355,800,2500,14,719.5008709
600,300,15.5,30,355,800,2500,14.2,718.0695083
600,300,15.5,30,355,800,2500,14.4,716.360175
600,300,15.5,30,355,800,2500,14.6,714.5204573
600,300,15.5,30,355,800,2500,14.8,712.5562953
600,300,15.5,30,355,800,2500,15,710.248
600,300,15.5,30,440,1000,2500,0,0
600,300,15.5,30,440,1000,2500,0.2,20.61060662
600,300,15.5,30,440,1000,2500,0.4,41.22245629
600,300,15.5,30,440,1000,2500,0.6,61.83575254
600,300,15.5,30,440,1000,2500,0.8,82.44023586
600,300,15.5,30,440,1000,2500,1,103.0655692
600,300,15.5,30,440,1000,2500,1.2,123.6818768
600,300,15.5,30,440,1000,2500,1.4,144.2986972
600,300,15.5,30,440,1000,2500,1.6,164.9160305
600,300,15.5,30,440,1000,2500,1.8,185.533851
600,300,15.5,30,440,1000,2500,2,206.151851
600,300,15.5,30,440,1000,2500,2.2,226.769851
600,300,15.5,30,440,1000,2500,2.4,247.387851
600,300,15.5,30,440,1000,2500,2.6,268.0056972
600,300,15.5,30,440,1000,2500,2.8,288.6230305
600,300,15.5,30,440,1000,2500,3,309.2296474
600,300,15.5,30,440,1000,2500,3.2,329.7498898
600,300,15.5,30,440,1000,2500,3.4,349.9952231
600,300,15.5,30,440,1000,2500,3.6,363.228608
600,300,15.5,30,440,1000,2500,3.8,371.7753014
600,300,15.5,30,440,1000,2500,4,373.3113014
600,300,15.5,30,440,1000,2500,4.2,374.3075836
600,300,15.5,30,440,1000,2500,4.4,375.080774
600,300,15.5,30,440,1000,2500,4.6,375.7734406
600,300,15.5,30,440,1000,2500,4.8,376.3979119
600,300,15.5,30,440,1000,2500,5,376.9818676
600,300,15.5,30,440,1000,2500,5.2,377.5145342
600,300,15.5,30,440,1000,2500,5.4,378.0296649
600,300,15.5,30,440,1000,2500,5.6,378.5341796
600,300,15.5,30,440,1000,2500,5.8,379.0248463
600,300,15.5,30,440,1000,2500,6,379.5203841
600,300,15.5,30,440,1000,2500,6.2,380.0212543
600,300,15.5,30,440,1000,2500,6.4,380.5339209
600,300,15.5,30,440,1000,2500,6.6,381.0680204
600,300,15.5,30,440,1000,2500,6.8,381.6177093
600,300,15.5,30,440,1000,2500,7,382.1930426
600,300,15.5,30,440,1000,2500,7.2,382.7883474
600,300,15.5,30,440,1000,2500,7.4,383.3968576
600,300,15.5,30,440,1000,2500,7.6,384.0248576
600,300,15.5,30,440,1000,2500,7.8,384.6708807
600,300,15.5,30,440,1000,2500,8,385.3292371
600,300,15.5,30,440,1000,2500,8.2,386.0065704
600,300,15.5,30,440,1000,2500,8.4,386.7029011
600,300,15.5,30,440,1000,2500,8.6,387.411616
600,300,15.5,30,440,1000,2500,8.8,388.1382803
600,300,15.5,30,440,1000,2500,9,388.882971
600,300,15.5,30,440,1000,2500,9.2,389.6407649
600,300,15.5,30,440,1000,2500,9.4,390.4200983
600,300,15.5,30,440,1000,2500,9.6,391.214532
600,300,15.5,30,440,1000,2500,9.8,392.0211444
600,300,15.5,30,440,1000,2500,10,392.8498111
600,300,15.5,30,440,1000,2500,10.2,393.7003956
600,300,15.5,30,440,1000,2500,10.4,394.565673
600,300,15.5,30,440,1000,2500,10.6,395.4530093
600,300,15.5,30,440,1000,2500,10.8,396.3569052
600,300,15.5,30,440,1000,2500,11,397.2681354
600,300,15.5,30,440,1000,2500,11.2,398.1834687
600,300,15.5,30,440,1000,2500,11.4,399.0978278
600,300,15.5,30,440,1000,2500,11.6,400.0095205
600,300,15.5,30,440,1000,2500,11.8,400.9135175
600,300,15.5,30,440,1000,2500,12,401.8072896
600,300,15.5,30,440,1000,2500,12.2,402.6931399
600,300,15.5,30,440,1000,2500,12.4,403.5651399
600,300,15.5,30,440,1000,2500,12.6,404.4225266
600,300,15.5,30,440,1000,2500,12.8,405.2696057
600,300,15.5,30,440,1000,2500,13,406.1002724
600,300,15.5,30,440,1000,2500,13.2,406.9138882
600,300,15.5,30,440,1000,2500,13.4,407.7155305
600,300,15.5,30,440,1000,2500,13.6,408.4981998
600,300,15.5,30,440,1000,2500,13.8,409.2618699
600,300,15.5,30,440,1000,2500,14,410.0125392
600,300,15.5,30,440,1000,2500,14.2,410.7432059
600,300,15.5,30,440,1000,2500,14.4,411.4558495
600,300,15.5,30,440,1000,2500,14.6,412.1564668
600,300,15.5,30,440,1000,2500,14.8,412.8391312
600,300,15.5,30,440,1000,2500,15,413.509
600,300,15.5,30,440,1000,3000,0,0
600,300,15.5,30,440,1000,3000,0.2,17.13631545
600,300,15.5,30,440,1000,3000,0.4,34.27305958
600,300,15.5,30,440,1000,3000,0.6,51.40958029
600,300,15.5,30,440,1000,3000,0.8,68.54582922
600,300,15.5,30,440,1000,3000,1,85.68249588
600,300,15.5,30,440,1000,3000,1.2,102.8191626
600,300,15.5,30,440,1000,3000,1.4,119.9556754
600,300,15.5,30,440,1000,3000,1.6,137.0916754
600,300,15.5,30,440,1000,3000,1.8,154.2267012
600,300,15.5,30,440,1000,3000,2,171.3612141
600,300,15.5,30,440,1000,3000,2.2,188.4952141
600,300,15.5,30,440,1000,3000,2.4,205.6282399
600,300,15.5,30,440,1000,3000,2.6,222.7604452
600,300,15.5,30,440,1000,3000,2.8,239.8911119
600,300,15.5,30,440,1000,3000,3,257.0208043
600,300,15.5,30,440,1000,3000,3.2,274.1493688
600,300,15.5,30,440,1000,3000,3.4,291.2753688
600,300,15.5,30,440,1000,3000,3.6,308.3964977
600,300,15.5,30,440,1000,3000,3.8,325.4892277
600,300,15.5,30,440,1000,3000,4,342.4932277
600,300,15.5,30,440,1000,3000,4.2,358.4762152
600,300,15.5,30,440,1000,3000,4.4,368.1827923
600,300,15.5,30,440,1000,3000,4.6,371.0319537
600,300,15.5,30,440,1000,3000,4.8,372.5545156
600,300,15.5,30,440,1000,3000,5,373.4929874
600,300,15.5,30,440,1000,3000,5.2,374.182592
600,300,15.5,30,440,1000,3000,5.4,374.6912587
600,300,15.5,30,440,1000,3000,5.6,375.0920387
600,300,15.5,30,440,1000,3000,5.8,375.4278468
600,300,15.5,30,440,1000,3000,6,375.7218468
600,300,15.5,30,440,1000,3000,6.2,376.0088863
600,300,15.5,30,440,1000,3000,6.4,376.2913044
600,300,15.5,30,440,1000,3000,6.6,376.5686378
600,300,15.5,30,440,1000,3000,6.8,376.8433609
600,300,15.5,30,440,1000,3000,7,377.1177112
600,300,15.5,30,440,1000,3000,7.2,377.3977112
600,300,15.5,30,440,1000,3000,7.4,377.6872818
600,300,15.5,30,440,1000,3000,7.6,377.9859145
600,300,15.5,30,440,1000,3000,7.8,378.3065812
600,300,15.5,30,440,1000,3000,8,378.6472591
600,300,15.5,30,440,1000,3000,8.2,379.0031686
600,300,15.5,30,440,1000,3000,8.4,379.3844019
600,300,15.5,30,440,1000,3000,8.6,379.7888917
600,300,15.5,30,440,1000,3000,8.8,380.2115582
600,300,15.5,30,440,1000,3000,9,380.6675582
600,300,15.5,30,440,1000,3000,9.2,381.1453085
600,300,15.5,30,440,1000,3000,9.4,381.6379965
600,300,15.5,30,440,1000,3000,9.6,382.1493315
600,300,15.5,30,440,1000,3000,9.8,382.6715411
600,300,15.5,30,440,1000,3000,10,383.2008631
600,300,15.5,30,440,1000,3000,10.2,383.7375298
600,300,15.5,30,440,1000,3000,10.4,384.2807219
600,300,15.5,30,440,1000,3000,10.6,384.8283035
600,300,15.5,30,440,1000,3000,10.8,385.3809683
600,300,15.5,30,440,1000,3000,11,385.9397259
600,300,15.5,30,440,1000,3000,11.2,386.5023376
600,300,15.5,30,440,1000,3000,11.4,387.0683376
600,300,15.5,30,440,1000,3000,11.6,387.6352077
600,300,15.5,30,440,1000,3000,11.8,388.2031512
600,300,15.5,30,440,1000,3000,12,388.7744845
600,300,15.5,30,440,1000,3000,12.2,389.3492968
600,300,15.5,30,440,1000,3000,12.4,389.9264706
600,300,15.5,30,440,1000,3000,12.6,390.5064725
600,300,15.5,30,440,1000,3000,12.8,391.0860382
600,300,15.5,30,440,1000,3000,13,391.6649647
600,300,15.5,30,440,1000,3000,13.2,392.2416314
600,300,15.5,30,440,1000,3000,13.4,392.8139478
600,300,15.5,30,440,1000,3000,13.6,393.3829306
600,300,15.5,30,440,1000,3000,13.8,393.946262
600,300,15.5,30,440,1000,3000,14,394.5043756
600,300,15.5,30,440,1000,3000,14.2,395.0582868
600,300,15.5,30,440,1000,3000,14.4,395.6042868
600,300,15.5,30,440,1000,3000,14.6,396.1420213
600,300,15.5,30,440,1000,3000,14.8,396.6734107
600,300,15.5,30,440,1000,3000,15,397.194
600,300,15.5,30,440,800,2500,0,0
600,300,15.5,30,440,800,2500,0.2,41.19506915
600,300,15.5,30,440,800,2500,0.4,82.39161904
600,300,15.5,30,440,800,2500,0.6,123.5885197
600,300,15.5,30,440,800,2500,0.8,164.7856291
600,300,15.5,30,440,800,2500,1,205.9822958
600,300,15.5,30,440,800,2500,1.2,247.1775011
600,300,15.5,30,440,800,2500,1.4,288.3717065
600,300,15.5,30,440,800,2500,1.6,329.5643731
600,300,15.5,30,440,800,2500,1.8,370.7541171
600,300,15.5,30,440,800,2500,2,411.9415536
600,300,15.5,30,440,800,2500,2.2,453.1248869
600,300,15.5,30,440,800,2500,2.4,494.3033492
600,300,15.5,30,440,800,2500,2.6,535.4780167
600,300,15.5,30,440,800,2500,2.8,576.6460167
600,300,15.5,30,440,800,2500,3,617.8052487
600,300,15.5,30,440,800,2500,3.2,658.9171148
600,300,15.5,30,440,800,2500,3.4,699.8817815
600,300,15.5,30,440,800,2500,3.6,736.3172994
600,300,15.5,30,440,800,2500,3.8,765.2985287
600,300,15.5,30,440,800,2500,4,774.9858621
600,300,15.5,30,440,800,2500,4.2,781.5508203
600,300,15.5,30,440,800,2500,4.4,786.7721381
600,300,15.5,30,440,800,2500,4.6,791.3508048
600,300,15.5,30,440,800,2500,4.8,795.7896709
600,300,15.5,30,440,800,2500,5,800.164087
600,300,15.5,30,440,800,2500,5.2,804.4954203
600,300,15.5,30,440,800,2500,5.4,808.8023982
600,300,15.5,30,440,800,2500,5.6,813.0959386
600,300,15.5,30,440,800,2500,5.8,817.3746053
600,300,15.5,30,440,800,2500,6,821.6376845
600,300,15.5,30,440,800,2500,6.2,825.8899432
600,300,15.5,30,440,800,2500,6.4,830.1252765
600,300,15.5,30,440,800,2500,6.6,834.3508676
600,300,15.5,30,440,800,2500,6.8,838.5717912
600,300,15.5,30,440,800,2500,7,842.7891245
600,300,15.5,30,440,800,2500,7.2,847.011329
600,300,15.5,30,440,800,2500,7.4,851.2408649
600,300,15.5,30,440,800,2500,7.6,855.4888649
600,300,15.5,30,440,800,2500,7.8,859.7690142
600,300,15.5,30,440,800,2500,8,864.0805438
600,300,15.5,30,440,800,2500,8.2,868.4572105
600,300,15.5,30,440,800,2500,8.4,872.9473738
600,300,15.5,30,440,800,2500,8.6,877.5382666
600,300,15.5,30,440,800,2500,8.8,882.3255839
600,300,15.5,30,440,800,2500,9,887.2644153
600,300,15.5,30,440,800,2500,9.2,892.2823151
600,300,15.5,30,440,800,2500,9.4,897.3776484
600,300,15.5,30,440,800,2500,9.6,902.5046439
600,300,15.5,30,440,800,2500,9.8,907.6466936
600,300,15.5,30,440,800,2500,10,912.800027
600,300,15.5,30,440,800,2500,10.2,917.9421443
600,300,15.5,30,440,800,2500,10.4,923.0704473
600,300,15.5,30,440,800,2500,10.6,928.1664643
600,300,15.5,30,440,800,2500,10.8,933.2161934
600,300,15.5,30,440,800,2500,11,938.2190274
600,300,15.5,30,440,800,2500,11.2,943.1223607
600,300,15.5,30,440,800,2500,11.4,947.9019681
600,300,15.5,30,440,800,2500,11.6,952.5933685
600,300,15.5,30,440,800,2500,11.8,957.1426866
600,300,15.5,30,440,800,2500,12,961.6058088
600,300,15.5,30,440,800,2500,12.2,966.0177776
600,300,15.5,30,440,800,2500,12.4,970.365111
600,300,15.5,30,440,800,2500,12.6,974.6632462
600,300,15.5,30,440,800,2500,12.8,978.928945
600,300,15.5,30,440,800,2500,13,983.146945
600,300,15.5,30,440,800,2500,13.2,987.3181723
600,300,15.5,30,440,800,2500,13.4,991.4518667
600,300,15.5,30,440,800,2500,13.6,995.5178802
600,300,15.5,30,440,800,2500,13.8,999.5098432
600,300,15.5,30,440,800,2500,14,1003.45129
600,300,15.5,30,440,800,2500,14.2,1007.31529
600,300,15.5,30,440,800,2500,14.4,1011.09502
600,300,15.5,30,440,800,2500,14.6,1014.823231
600,300,15.5,30,440,800,2500,14.8,1018.483219
600,300,15.5,30,440,800,2500,15,1022.105
600,300,15.5,30,440,400,3000,0,0
600,300,15.5,30,440,400,3000,0.2,266.0204006
600,300,15.5,30,440,400,3000,0.4,532.0053771
600,300,15.5,30,440,400,3000,0.6,797.9525465
600,300,15.5,30,440,400,3000,0.8,1063.86452
600,300,15.5,30,440,400,3000,1,1329.72852
600,300,15.5,30,440,400,3000,1.2,1595.535528
600,300,15.5,30,440,400,3000,1.4,1861.300768
600,300,15.5,30,440,400,3000,1.6,2126.996768
600,300,15.5,30,440,400,3000,1.8,2392.617266
600,300,15.5,30,440,400,3000,2,2658.182406
600,300,15.5,30,440,400,3000,2.2,2923.65574
600,300,15.5,30,440,400,3000,2.4,3189.031164
600,300,15.5,30,440,400,3000,2.6,3454.335898
600,300,15.5,30,440,400,3000,2.8,3719.525231
600,300,15.5,30,440,400,3000,3,3984.58548
600,300,15.5,30,440,400,3000,3.2,4249.553244
600,300,15.5,30,440,400,3000,3.4,4514.371244
600,300,15.5,30,440,400,3000,3.6,4779.028985
600,300,15.5,30,440,400,3000,3.8,5043.569063
600,300,15.5,30,440,400,3000,4,5307.913729
600,300,15.5,30,440,400,3000,4.2,5571.36601
600,300,15.5,30,440,400,3000,4.4,5830.077645
600,300,15.5,30,440,400,3000,4.6,6074.074978
600,300,15.5,30,440,400,3000,4.8,6291.062368
600,300,15.5,30,440,400,3000,5,6410.278991
600,300,15.5,30,440,400,3000,5.2,6472.817873
600,300,15.5,30,440,400,3000,5.4,6523.889743
600,300,15.5,30,440,400,3000,5.6,6569.557026
600,300,15.5,30,440,400,3000,5.8,6610.587693
600,300,15.5,30,440,400,3000,6,6649.176773
600,300,15.5,30,440,400,3000,6.2,6686.163575
600,300,15.5,30,440,400,3000,6.4,6721.048909
600,300,15.5,30,440,400,3000,6.6,6755.007479
600,300,15.5,30,440,400,3000,6.8,6788.394123
600,300,15.5,30,440,400,3000,7,6821.144123
600,300,15.5,30,440,400,3000,7.2,6853.550404
600,300,15.5,30,440,400,3000,7.4,6885.735494
600,300,15.5,30,440,400,3000,7.6,6917.644161
600,300,15.5,30,440,400,3000,7.8,6949.370027
600,300,15.5,30,440,400,3000,8,6980.973377
600,300,15.5,30,440,400,3000,8.2,7012.408044
600,300,15.5,30,440,400,3000,8.4,7043.735128
600,300,15.5,30,440,400,3000,8.6,7075.000453
600,300,15.5,30,440,400,3000,8.8,7106.212453
600,300,15.5,30,440,400,3000,9,7137.463202
600,300,15.5,30,440,400,3000,9.2,7168.76003
600,300,15.5,30,440,400,3000,9.4,7200.181925
600,300,15.5,30,440,400,3000,9.6,7231.723855
600,300,15.5,30,440,400,3000,9.8,7263.364158
600,300,15.5,30,440,400,3000,10,7295.194825
600,300,15.5,30,440,400,3000,10.2,7327.360093
600,300,15.5,30,440,400,3000,10.4,7359.841093
600,300,15.5,30,440,400,3000,10.6,7393.037093
600,300,15.5,30,440,400,3000,10.8,7426.678391
600,300,15.5,30,440,400,3000,11,7460.605048
600,300,15.5,30,440,400,3000,11.2,7494.884496
600,300,15.5,30,440,400,3000,11.4,7529.430543
600,300,15.5,30,440,400,3000,11.6,7564.117643
600,300,15.5,30,440,400,3000,11.8,7598.883643
600,300,15.5,30,440,400,3000,12,7633.570324
600,300,15.5,30,440,400,3000,12.2,7668.164798
600,300,15.5,30,440,400,3000,12.4,7702.512683
600,300,15.5,30,440,400,3000,12.6,7736.635987
600,300,15.5,30,440,400,3000,12.8,7770.599541
600,300,15.5,30,440,400,3000,13,7804.314874
600,300,15.5,30,440,400,3000,13.2,7837.760795
600,300,15.5,30,440,400,3000,13.4,7870.980921
600,300,15.5,30,440,400,3000,13.6,7903.751587
600,300,15.5,30,440,400,3000,13.8,7935.862096
600,300,15.5,30,440,400,3000,14,7967.469487
600,300,15.5,30,440,400,3000,14.2,7998.198256
600,300,15.5,30,440,400,3000,14.4,8028.404995
600,300,15.5,30,440,400,3000,14.6,8058.257114
600,300,15.5,30,440,400,3000,14.8,8087.606447
600,300,15.5,30,440,400,3000,15,8116.667
600,300,15.5,30,440,400,5000,0,0
600,300,15.5,30,440,400,5000,0.2,159.8699372
600,300,15.5,30,440,400,5000,0.4,319.7276731
600,300,15.5,30,440,400,5000,0.6,479.5711971
600,300,15.5,30,440,400,5000,0.8,639.4005737
600,300,15.5,30,440,400,5000,1,799.2105737
600,300,15.5,30,440,400,5000,1.2,958.9947568
600,300,15.5,30,440,400,5000,1.4,1118.759736
600,300,15.5,30,440,400,5000,1.6,1278.492402
600,300,15.5,30,440,400,5000,1.8,1438.186587
600,300,15.5,30,440,400,5000,2,1597.851671
600,300,15.5,30,440,400,5000,2.2,1757.467004
600,300,15.5,30,440,400,5000,2.4,1917.024371
600,300,15.5,30,440,400,5000,2.6,2076.538074
600,300,15.5,30,440,400,5000,2.8,2235.977407
600,300,15.5,30,440,400,5000,3,2395.330035
600,300,15.5,30,440,400,5000,3.2,2554.617178
600,300,15.5,30,440,400,5000,3.4,2713.792512
600,300,15.5,30,440,400,5000,3.6,2872.836812
600,300,15.5,30,440,400,5000,3.8,3031.781605
600,300,15.5,30,440,400,5000,4,3190.555605
600,300,15.5,30,440,400,5000,4.2,3349.128428
600,300,15.5,30,440,400,5000,4.4,3507.547285
600,300,15.5,30,440,400,5000,4.6,3665.699952
600,300,15.5,30,440,400,5000,4.8,3823.534535
600,300,15.5,30,440,400,5000,5,3981.123465
600,300,15.5,30,440,400,5000,5.2,4138.284132
600,300,15.5,30,440,400,5000,5.4,4294.921642
600,300,15.5,30,440,400,5000,5.6,4451.151175
600,300,15.5,30,440,400,5000,5.8,4606.663175
600,300,15.5,30,440,400,5000,6,4760.170718
600,300,15.5,30,440,400,5000,6.2,4896.122983
600,300,15.5,30,440,400,5000,6.4,4975.98765
600,300,15.5,30,440,400,5000,6.6,4894.882433
600,300,15.5,30,440,400,5000,6.8,4767.696649
600,300,15.5,30,440,400,5000,7,4684.721982
600,300,15.5,30,440,400,5000,7.2,4620.149357
600,300,15.5,30,440,400,5000,7.4,4565.704358
600,300,15.5,30,440,400,5000,7.6,4522.413692
600,300,15.5,30,440,400,5000,7.8,4485.227975
600,300,15.5,30,440,400,5000,8,4451.574677
600,300,15.5,30,440,400,5000,8.2,4422.197344
600,300,15.5,30,440,400,5000,8.4,4389.557835
600,300,15.5,30,440,400,5000,8.6,4354.836261
600,300,15.5,30,440,400,5000,8.8,4317.181054
600,300,15.5,30,440,400,5000,9,4275.738395
600,300,15.5,30,440,400,5000,9.2,4231.88377
600,300,15.5,30,440,400,5000,9.4,4184.641104
600,300,15.5,30,440,400,5000,9.6,4137.952281
600,300,15.5,30,440,400,5000,9.8,4090.341354
600,300,15.5,30,440,400,5000,10,4038.974021
600,300,15.5,30,440,400,5000,10.2,3988.943925
600,300,15.5,30,440,400,5000,10.4,3940.35608
600,300,15.5,30,440,400,5000,10.6,3894.934596
600,300,15.5,30,440,400,5000,10.8,3849.409954
600,300,15.5,30,440,400,5000,11,3804.171141
600,300,15.5,30,440,400,5000,11.2,3760.012474
600,300,15.5,30,440,400,5000,11.4,3718.087694
600,300,15.5,30,440,400,5000,11.6,3677.640095
600,300,15.5,30,440,400,5000,11.8,3639.372889
600,300,15.5,30,440,400,5000,12,3603.130893
600,300,15.5,30,440,400,5000,12.2,3568.198445
600,300,15.5,30,440,400,5000,12.4,3535.143779
600,300,15.5,30,440,400,5000,12.6,3502.62883
600,300,15.5,30,440,400,5000,12.8,3470.529501
600,300,15.5,30,440,400,5000,13,3439.152835
600,300,15.5,30,440,400,5000,13.2,3408.925333
